x,y
2.100761,1.327119
1.332530,-0.278743
2.348893,-0.698867
-0.495401,-1.203378
1.033305,-0.158181
3.914671,-1.208784
2.485408,0.464975
0.349819,2.195222
-1.296803,0.344136
2.671113,3.895743
-0.615735,0.459157
1.359023,-0.679915
1.957858,0.998738
1.518113,3.576678
0.489313,0.529942
3.955772,3.395251
-0.688713,3.040267
1.768489,1.326005
3.144093,2.131210
-0.402722,-0.010242
5.650707,0.886088
-0.814772,0.947634
0.616220,-1.116774
0.391406,1.497413
1.786174,0.024674
-0.144596,0.673919
0.797622,-2.699749
2.624533,2.643491
0.453394,4.004046
0.775372,2.974312
1.672769,-0.711031
0.763128,-1.577597
-0.001285,2.440901
0.027385,-0.690029
-2.015787,0.670834
-0.215480,-3.141097
4.041473,0.987827
3.241383,0.151336
-0.407621,1.903135
1.889291,0.750866
1.675949,-0.957767
2.214509,3.240294
-2.892265,2.854613
0.489424,0.350252
2.778091,1.629076
-0.055695,1.718137
-0.557863,-0.889110
0.195265,0.143102
-1.038406,4.923211
3.798036,3.868518
-0.427168,-0.470694
-2.143011,1.720057
1.863992,-1.568616
1.028919,2.753865
0.458150,0.016789
-1.783159,-2.281524
0.817564,0.195895
-0.463117,3.658446
2.211867,2.146992
0.053814,-2.655786
-0.154463,-2.190381
-0.139801,0.761305
2.952504,1.418532
0.762618,3.254517
2.898180,2.103522
0.530386,2.837268
2.921873,1.387358
2.495899,0.134295
1.548459,0.380136
1.122436,0.131128
2.988189,0.060059
1.123764,0.585012
-0.614402,0.313476
0.981658,1.422708
-0.162236,2.809817
0.272549,-3.074705
-1.360041,-3.031821
-0.774303,2.272254
-2.883082,-2.483243
4.620781,1.093085
2.958064,-1.528942
-1.966903,0.174066
1.978976,1.881182
1.484615,-0.789205
0.846019,-0.858628
1.703062,-0.538389
2.121586,2.799037
2.712281,3.187768
4.462950,-0.596403
-1.684526,2.458564
0.881592,2.492605
3.522428,1.004065
3.414192,2.433835
1.761037,-1.793126
2.450179,1.461438
3.160402,0.952334
0.169895,1.428524
3.627738,5.395015
-1.577158,2.016968
2.552501,1.489749
2.404054,-0.771367
0.513762,1.809750
3.035840,-1.383542
4.978847,1.408917
1.017500,-0.081798
2.655713,1.210167
1.755233,0.807488
1.175283,5.843613
2.030331,-0.267547
-0.698764,0.766184
0.889622,1.967954
4.107491,-0.552840
-0.091195,4.010346
-1.441399,1.738782
-1.462684,0.039082
2.075731,1.725061
1.693527,0.343392
2.702027,-0.064582
0.568598,-4.573972
3.722153,3.356803
-0.817021,0.283355
-0.240422,5.896996
3.877995,0.299103
-3.287435,-1.974767
-0.894045,2.245579
0.225549,2.321644
-1.629352,0.273999
1.353627,-0.199417
-0.741772,-2.220737
-1.272483,0.455176
3.984929,0.905854
-0.648053,1.250615
-1.088781,0.599617
-2.523503,2.856401
-0.892633,5.360728
0.766594,1.348988
-3.596918,-0.209486
0.581944,2.335063
1.298651,5.532682
3.160198,-0.417981
0.417178,-0.809185
-2.451953,2.719383
2.470788,2.421158
5.242200,1.722667
0.232696,3.538928
2.453647,1.225977
4.292691,3.981215
3.022037,1.569375
2.230988,-3.447941
-2.803254,1.210861
-0.944108,-0.842036
-1.544624,3.825093
0.322222,-0.851446
0.399314,0.530836
-1.085373,-0.898427
-0.692095,3.697389
2.028954,3.555470
3.147597,0.088881
-1.713349,4.158546
0.751940,3.045871
0.994868,4.594544
1.534526,0.571637
0.622641,4.666704
1.083795,2.341146
2.554104,1.196186
2.427266,1.597581
-4.970533,1.449906
-2.560020,1.037728
2.410344,1.154911
-0.301503,2.278933
-0.087669,4.436401
-1.085404,1.424637
-1.440995,-0.126955
0.327466,-0.511703
-0.295349,-1.470372
3.722730,2.123591
-1.877625,0.280408
1.650443,-1.209695
2.519052,3.523884
-2.716125,-0.307685
2.873731,1.811908
1.935764,-1.559163
2.962109,1.263733
2.444053,-0.486083
-1.727274,4.023148
-1.842140,-0.684512
-1.805809,1.738544
-0.143671,2.608536
2.117499,1.025207
2.352366,3.764753
-2.443594,3.831177
3.878939,-2.053799
0.461058,2.331052
2.836303,4.058960
-0.818920,-0.578238
-0.493214,1.250251
0.901448,1.809226
-1.690271,-0.031035
0.273891,2.085850
-3.028905,0.242889
2.819296,-1.422876
0.317859,1.912705
2.052098,-0.372765
2.220946,1.245778
0.872647,1.391799
1.747208,2.273084
1.215615,-2.553170
1.670865,-1.283193
-1.788565,1.814594
0.109992,1.008067
1.270378,4.522427
-0.756955,0.767790
2.296921,1.150105
3.692527,0.597029
-1.266298,-0.018137
0.032864,-0.165707
1.714184,-2.458372
-2.111713,0.342100
0.813049,-0.183647
0.199964,1.025305
0.348667,2.497480
0.348222,4.716622
-0.734547,-1.682337
1.739943,2.727861
4.560428,2.819286
1.473687,4.664833
2.139017,1.989689
0.942426,1.797651
-0.600953,-0.763501
0.756313,3.455026
1.007046,-1.500280
2.825259,1.702188
-0.014213,1.674412
-2.767578,-2.194589
-1.221074,1.856120
-1.604178,4.322859
3.672105,1.375387
0.223171,1.722485
3.210711,-0.110947
5.691881,0.490262
0.977215,3.929705
-0.612746,4.917209
0.018639,2.268715
-0.015926,1.658984
4.144751,1.957818
3.737143,-0.126061
-2.628971,-3.250299
-1.562026,2.240788
2.430785,4.672520
0.300230,1.581951
3.602944,2.515380
-0.001510,-2.864941
0.308007,2.419004
-2.332549,-2.538105
1.977866,2.181284
1.662944,-0.081237
-0.511151,-3.285222
3.677688,1.239160
2.120915,0.597211
2.596545,-0.336724
-1.950220,0.053627
2.125965,0.894115
4.254748,4.133643
-0.234649,-1.908987
2.167374,2.862454
1.864352,1.726118
2.994678,0.120867
3.198114,3.347243
-0.580011,1.124915
-2.116539,2.856588
2.188933,-1.037382
-0.284881,-0.378608
-2.361257,-0.324059
1.004639,3.026984
2.545182,-2.376217
-1.743514,-0.660412
2.212486,2.975932
-4.692068,1.994822
-1.948177,3.538048
-1.108585,-0.204940
1.143079,-0.511411
0.327885,0.434536
2.724914,0.919917
1.910264,0.902304
-0.166582,-1.064064
-1.666286,4.007236
2.980474,2.099787
0.707661,-0.732413
2.311526,-1.410595
2.693740,0.480706
1.844034,-1.680318
-3.112438,-2.193928
3.638944,4.203921
3.765871,5.568350
-2.265225,-0.064738
0.910350,-1.689808
-2.972254,2.339923
1.333741,1.416705
0.988073,-1.105410
5.653851,3.477597
0.055018,2.851290
-1.023569,1.807288
-1.447017,1.175555
-0.603673,0.326747
-0.431770,2.066814
-0.917594,1.890496
2.550968,2.329431
3.371147,-1.904852
0.354430,3.211016
5.430084,3.357805
-1.992058,3.264980
-1.781320,2.263380
0.888978,-1.460238
2.254644,-0.508048
1.419013,-0.328031
2.477110,1.843872
1.417946,0.842397
5.906898,-1.229191
1.638545,2.724956
-1.265366,-2.154177
0.508703,-1.587611
2.033964,4.143377
2.383226,0.410173
1.147965,-1.956992
0.639502,0.431486
-1.929912,0.077620
-0.239464,0.425719
-2.034598,0.635023
0.230950,-0.252836
1.907693,-1.104575
2.838553,0.613144
2.719687,-3.267495
1.676635,1.698175
0.017686,4.314347
-0.564847,1.290592
-0.590132,1.099134
0.545420,2.203210
-0.896548,2.446959
-1.613984,2.449106
-1.436440,4.599499
0.433333,-1.059795
0.163120,1.773722
1.407346,-0.115455
1.468719,2.654604
2.162580,2.601809
1.820524,2.794609
1.554729,-2.937426
0.115425,0.567556
3.225870,-0.232004
-1.172319,7.290955
-0.091918,2.853595
-0.605476,0.129050
2.121145,0.675987
-1.031455,2.685377
1.850805,-1.534181
4.486805,1.269846
2.659274,0.333247
-0.507979,-0.314314
0.192403,4.919212
1.397027,4.631026
-3.204853,-0.006957
1.222574,0.543996
1.019082,-1.988201
-0.917091,-1.204118
-0.294814,0.731097
2.912135,0.856226
-2.264131,0.333148
-3.647807,-2.355984
2.947682,-1.453912
-0.340573,2.405875
0.314008,1.419659
3.369711,-3.487202
0.997233,-0.277969
0.016420,0.696932
-1.691981,3.308690
3.141886,-1.067112
3.522242,2.906426
2.287477,2.251008
2.319642,4.639903
1.244728,-1.369858
1.999082,3.341816
1.008465,-0.953585
3.980826,-0.165214
1.291486,-0.148909
1.518302,-0.703989
1.416433,0.590173
4.376799,2.472820
1.528766,2.110727
-0.607642,2.127690
0.150264,-1.553456
0.241635,0.878227
1.477638,0.942174
0.971914,-0.884071
5.103849,0.635460
-2.251333,3.316632
-0.682192,-0.734579
-0.610853,-1.270270
2.970084,2.006040
2.450019,0.032490
2.376718,-0.695438
4.601884,-1.246261
0.726329,1.722551
2.276718,0.252751
4.183705,0.271652
1.885527,-0.412301
0.581123,0.826839
-1.530871,1.657421
-4.054802,1.069178
0.036996,2.410659
-1.065082,-2.646615
3.053481,-0.590838
0.974201,1.241000
1.353827,1.601084
-1.105267,-3.635031
2.601945,-0.440735
0.813978,0.502558
2.641108,-0.965306
3.058053,-1.635240
1.771704,1.569360
-3.257307,1.237980
0.620693,1.484893
1.777594,4.804789
1.691804,3.465167
2.673782,1.475029
1.493948,5.185797
-0.764731,-3.484502
0.985751,3.003962
-0.874836,1.670244
1.558506,-1.131386
1.040767,1.091935
3.273174,2.764785
-1.017476,-0.071406
-1.931671,1.030282
2.740009,3.246508
4.437364,-4.761790
0.449494,2.095539
3.382177,0.828262
-0.367911,-0.418105
3.901364,-1.759720
4.784527,3.089635
-0.498840,2.013791
-2.383975,2.140593
2.054042,2.633602
2.953310,2.854299
2.769274,1.778803
0.989844,4.335037
-3.162631,-1.222267
1.942317,3.209050
-2.727610,4.802215
-2.040300,1.465168
0.986112,1.390368
0.546109,-0.518985
-0.457756,3.071514
-2.816204,-3.213787
1.878953,2.306352
2.529434,2.711514
2.956582,2.576010
0.301692,2.232037
-1.079838,-1.186202
3.621449,-0.021337
-1.375062,1.729392
3.395479,2.421588
0.425732,1.638669
1.872802,1.934074
2.223475,1.136874
-0.294366,2.610547
3.246395,2.696796
1.113743,-1.723707
0.650327,1.132581
2.296034,-0.004361
-0.221180,2.688521
2.409790,-2.474007
3.238479,-1.906955
2.772805,2.429696
1.006182,2.727251
1.009434,-1.161428
1.224817,-1.856216
-1.786586,-0.599414
2.018611,1.581938
2.611927,1.464945
0.373347,-0.452173
1.141615,-0.061571
-0.495599,-0.283527
2.610262,3.198595
0.382385,4.097085
-1.370994,0.673336
0.621369,1.949094
1.983014,-0.253931
0.552403,5.222809
2.927219,-1.970031
2.867629,-0.460455
1.353144,0.929824
1.081504,1.126207
3.572129,2.792733
4.455183,-2.231622
-0.179674,2.236134
1.318057,2.812490
1.380035,5.684522
0.277382,3.622127
-0.041239,1.780311
2.227696,0.426166
1.934548,1.370876
-0.958759,-1.094802
3.388555,3.510840
1.535426,3.234515
-0.239924,3.357246
2.246277,-0.497650
3.569052,1.794498
0.520718,1.044563
-2.325329,1.685117
4.941185,0.982269
0.497833,-2.564637
1.642086,5.404997
-3.104857,2.078770
1.967300,-0.036953
-2.582628,5.469907
-0.328190,0.187415
2.500567,0.326845
2.166168,-0.743136
-0.085167,-0.565847
0.092698,1.737631
1.678995,3.757439
0.858787,-1.260768
1.436451,-0.837009
-1.806652,3.395493
2.016797,-0.689190
0.255510,-0.034118
3.979466,1.535882
5.756269,-0.156878
-0.116440,-1.175524
1.259794,0.288512
0.727864,1.289070
4.241966,1.873761
-1.367330,-0.146943
1.755440,-1.161430
1.750798,1.948240
-3.046980,0.438873
2.403054,5.647621
4.851095,-0.791305
2.265888,2.239127
-0.897652,-1.150028
-0.859347,2.794413
-0.318778,1.985665
-0.368256,0.193779
-0.832773,3.224379
0.310125,1.445403
2.496762,0.577933
-2.510193,0.011207
0.392228,1.841247
1.816640,0.895293
-0.681600,-2.691147
-0.002241,-3.279835
-1.118396,0.096880
2.201824,1.452750
1.708254,-0.699069
0.676037,2.973061
1.205097,3.592338
0.420733,4.978730
-1.000958,0.351940
0.075839,1.496334
5.042722,4.858352
0.204400,-0.269974
0.212779,2.161548
1.838477,-2.299688
1.004608,3.066747
2.087370,1.768424
-0.722580,1.024627
0.081762,2.615493
0.392519,1.428415
-0.430841,-0.050653
-1.533716,-0.044607
3.068857,2.569582
-1.462177,-1.128631
1.308406,1.758962
0.490524,3.372688
0.632163,1.911647
0.318094,3.051618
1.534427,3.401981
0.747654,0.048222
1.733011,0.391113
1.502370,2.093542
0.414074,1.359883
1.452643,1.441766
-0.413028,1.780751
4.439315,3.438383
2.049905,0.347585
-1.745348,1.712131
-1.801956,0.688454
5.631727,-0.975228
1.079714,0.327398
-1.520690,-1.613333
-0.125086,2.909703
2.448892,1.819649
4.561751,-4.318518
1.079507,1.002419
1.000440,1.428510
1.029513,2.340453
-0.713813,0.571221
0.982835,3.824684
-1.003318,2.987986
3.581714,-2.607074
3.729121,-1.631279
0.357067,1.174707
-0.065843,-1.069999
0.359872,-0.954730
0.062152,-3.863716
1.675572,1.867246
1.738913,3.275429
1.090692,2.037287
1.523327,2.842813
3.029291,-0.692516
4.213331,-2.542294
-0.911655,2.187977
2.203360,3.218286
3.740899,0.275270
0.476124,0.531934
0.902559,5.764738
0.543076,2.240358
-1.012025,2.637508
0.641566,-1.032309
-0.327106,-3.044702
-1.951875,2.951958
1.363220,1.002719
3.711465,0.142515
0.186026,-1.179938
0.331373,1.688134
5.959019,5.598629
0.466311,4.464752
1.408133,0.739831
3.860511,3.558182
2.094884,4.922926
3.251728,1.165113
0.444248,0.983875
0.581021,0.913746
1.773540,2.020478
1.467292,-2.778194
1.754825,3.329122
1.342235,-0.407523
-0.733969,-0.408404
-0.522260,-1.326696
0.749712,1.248171
-0.079835,-0.445868
-1.961259,-0.580168
1.973216,2.664362
3.312996,-2.372626
0.693021,-0.971312
-0.663082,-0.624651
2.498586,0.602260
-0.958305,1.115606
3.322919,-1.414653
1.495551,1.864096
-3.115117,-0.048749
2.342566,0.961197
1.439172,2.337747
0.443874,3.997813
2.914471,1.126980
-0.215557,-0.469722
0.000226,3.164470
-1.774339,3.767814
2.539380,0.107259
2.628114,1.695638
0.307755,0.658129
0.485896,2.517829
-2.271706,1.493590
-1.030794,5.256729
-0.332211,-0.611451
2.083914,-0.678848
1.892348,0.198425
3.338881,3.714171
2.398150,-0.454358
-1.834684,3.758585
3.561147,1.245570
3.727639,-0.742266
4.247766,-0.345373
1.148784,-0.446546
0.893501,-0.910441
1.990416,0.545915
1.520018,-2.008208
2.346390,-0.013296
1.298546,0.237258
3.089245,4.288900
0.744908,2.137654
2.089759,1.914618
-0.586136,2.901552
0.341403,-1.673503
0.234805,1.265210
0.308873,0.772921
0.146997,1.253649
0.748501,1.140548
-0.680077,-1.428777
-1.269444,2.848087
2.750524,0.757471
-1.878100,-2.751608
3.956887,3.388169
3.085018,3.419065
-1.691165,0.705229
1.632696,3.923981
-0.453034,-0.085047
-0.423071,3.301306
1.091628,1.320863
3.817293,-0.019287
-1.413469,0.002717
1.331333,0.138412
3.704919,-2.053788
4.686137,2.276792
2.709994,-0.833261
1.872415,0.663472
-0.628654,-1.107991
-1.194694,-0.019100
0.043772,2.698063
0.764908,0.362861
-0.448068,-1.451217
4.957363,2.642653
-1.248697,1.029506
1.731625,1.248641
0.409886,3.385183
-0.531047,0.741571
4.113383,-1.837358
2.906400,-0.461705
3.717912,4.261951
-0.399338,-2.266185
-1.173320,1.401352
3.630861,2.046132
-0.709714,0.055479
0.989520,1.773455
2.458921,1.617021
0.561245,1.295576
0.903841,-0.839732
3.154786,1.923688
0.929115,1.906848
0.871891,1.602435
4.112314,-0.425122
-1.003170,-2.340334
2.811337,0.961406
0.627319,-2.063962
2.619891,-2.895840
2.888786,3.442712
0.672366,-1.384442
-1.124200,2.226071
-0.583988,1.356415
1.992996,0.286460
-0.424375,0.778706
3.751596,0.708600
-0.572889,2.823596
0.327350,-2.071498
1.403228,1.727290
-1.770411,-0.429849
1.804293,-0.752581
2.415896,-1.741670
-0.840028,-0.969971
1.796566,-3.230017
1.672433,2.646034
0.408965,-2.058420
0.553098,1.207100
3.490204,2.054502
0.546355,-1.556334
-0.526087,-2.886657
0.760218,2.077442
2.328758,1.298263
2.265711,2.568376
-1.624941,2.029555
5.240140,1.389787
0.046381,-0.857730
-1.682531,2.555298
0.619906,0.808702
2.653461,1.740029
0.554345,-1.228771
-0.143321,2.205184
3.047821,0.447036
2.976049,-1.801558
2.066926,2.213822
-0.606782,2.057441
0.875691,1.906610
-0.764542,1.201836
0.090155,-1.465809
-1.077555,-2.930559
2.807924,0.773968
3.566459,-0.049488
-0.334441,2.063856
-0.584876,-0.265410
0.653520,0.399597
5.465296,-2.773185
0.386910,4.320648
1.199809,2.463932
-0.916110,0.702493
2.512900,0.152882
1.358176,2.813822
1.025398,0.412515
5.314005,0.351479
2.921736,-1.008602
1.612348,5.445910
-1.414843,0.512783
-3.573397,-0.582681
0.282656,3.326492
-2.850171,-2.118026
-0.397426,-1.266477
1.119895,1.983882
1.453984,-1.696287
-2.470791,1.308017
1.687773,-1.130460
-0.951737,-0.827362
1.895114,1.177238
-2.146227,0.152562
0.010150,3.571845
6.728232,3.169469
4.443986,3.756613
0.670826,-0.265495
-2.488207,3.425313
2.984048,-0.536832
0.933240,-1.473027
2.434727,-1.117110
-1.760158,2.244795
1.411480,0.408948
2.163505,-0.114367
-0.122259,-0.981373
4.431174,-3.606262
-1.026981,1.918562
0.351568,1.590811
1.673131,0.878803
2.314987,-0.481842
-0.306294,1.119937
1.749603,2.141364
-0.111251,0.194855
2.022780,0.412340
-0.883070,1.118238
-2.342256,2.730406
0.290967,-0.262685
0.407733,3.236625
0.647302,2.575723
1.317780,5.405838
-2.248217,3.673716
0.665942,0.753174
0.948310,-1.623825
1.341226,2.584301
1.961213,0.121554
4.383380,3.119323
0.016410,-0.299348
2.979936,0.195328
3.972031,-2.508008
1.669764,2.124943
-0.085385,-0.485190
1.075345,1.070108
1.148325,1.355648
1.172422,2.107543
0.919058,2.776397
1.450231,1.146415
3.080436,-0.194609
-1.266946,0.737490
-0.312060,-1.751438
3.102054,1.951654
2.376836,3.761743
1.718901,5.379353
0.131759,2.486350
2.130201,1.691543
1.647675,3.841791
3.873376,0.174443
2.847679,1.918060
0.712817,-0.848060
0.314101,1.590497
0.127573,1.123821
3.991956,-0.442732
-1.359519,4.702732
0.062356,-0.386349
2.587390,1.393747
0.592382,-0.925358
1.176537,0.898891
0.442050,4.106583
0.472292,0.471085
1.414174,-0.584243
-2.967593,0.207015
1.251131,2.451802
3.318660,-1.921416
1.176972,-0.398650
4.483277,0.802426
0.387982,1.803898
1.929703,2.352458
-1.379856,1.186881
-2.446798,3.810393
-0.255460,3.460974
-0.734307,2.045424
-3.748300,2.468585
2.313705,1.437124
3.320986,1.498822
-0.349757,-0.343945
-0.399871,3.940419
2.800255,1.251761
3.415266,3.663560
0.119641,-0.224802
2.886750,1.921774
1.107149,4.237315
3.338952,-0.657397
3.020687,2.572908
3.983676,-0.985115
2.943433,-0.805251
2.537701,3.881222
-0.475121,-0.508714
0.628828,-0.923848
1.001404,0.810881
2.679620,5.844477
2.943925,1.679424
0.408673,-0.372296
-2.433046,2.285376
1.565638,-0.582951
-0.199965,3.309273
2.095217,-1.259757
-1.051668,0.013832
0.933636,-3.158797
0.509431,-3.414801
-0.263550,-0.773280
1.673600,-0.931983
1.083289,3.745726
2.097256,-1.188310
1.734203,-0.451861
-2.619993,-1.607084
3.001017,3.070446
2.143693,-2.135789
2.239964,5.400918
2.337252,-0.940141
4.601626,2.954257
1.991460,1.236421
-0.572758,0.027669
-1.197152,3.093064
0.515094,-2.388222
1.044208,1.336651
2.833601,-0.584157
2.746730,4.389616
1.664660,0.967171
2.826100,-0.523663
0.453447,0.688314
-1.644504,-0.923154
3.401186,0.749506
-0.805854,-2.111340
2.986115,1.647190
0.593022,3.247676
-1.600560,1.466071
-0.348068,1.420394
1.800517,2.080866
-2.223361,-0.508247
4.431141,1.894910
-2.146992,4.619744
-1.118887,2.795893
1.280735,3.259761
-0.204687,2.581570
-1.977692,-0.978488
-0.885888,4.397139
0.294809,1.709722
1.622774,2.409515
-0.272881,3.145700
1.863232,-0.368265
-0.184762,2.707529
-1.191066,1.282409
0.752006,-0.338104
-1.557137,0.108045
3.297276,1.001727
1.678445,0.842028
0.632078,3.906925
1.803515,0.815656
0.721426,0.274089
0.099924,1.707974
-0.615681,2.168465
2.832682,1.220722
3.639837,1.791508
-1.281794,-2.321678
2.573130,-2.411534
0.633285,-0.539895
2.200689,1.350556
2.074183,-2.108573
4.794942,0.615263
1.244008,4.196421
-3.544075,0.372740
1.568778,1.291105
1.083234,-1.520819
-0.657314,-1.423582
2.548725,-1.251029
-1.428149,-2.365878
0.186365,1.837879
-0.006864,2.645874
0.804596,5.130352
-0.128875,1.116201
-2.432202,-0.039919
1.608922,2.016552
3.964753,1.843975
0.784474,1.327930
1.627510,0.651870
6.287966,-0.367210
4.978940,-1.508439
2.182057,-0.642250
1.000987,0.326326
2.333112,2.120028
2.109105,0.596122
3.082251,-2.724963
2.952436,1.252573
1.388070,1.420572
2.397006,0.562035
2.536250,3.686402
2.024302,0.326386
0.782212,3.812306
2.650933,-3.706584
0.757601,0.778413
-0.350590,-2.132221
-0.324674,4.206802
2.265152,0.678307
2.609167,-1.797620
0.524856,-2.137076
0.702893,1.248958
2.424302,1.940036
-0.744693,-0.450691
-2.403288,4.564991
1.210016,-0.653534
-2.954636,0.856572
4.018758,-2.078212
-0.375651,-1.505470
2.157903,2.148461
2.301325,-0.633066
4.412960,-3.081705
-3.968953,1.574453
-0.397036,2.248698
1.862337,3.593550
0.366832,2.008374
1.164340,0.061497
-0.241501,0.904836
-1.997763,0.499179
-0.488086,-1.107706
-2.172372,0.059548
0.847421,1.346146
0.318781,0.901892
2.531656,-1.530885
-0.823307,2.500093
-2.297650,-3.320573
-0.486838,-0.079963
1.314504,0.256212
1.256938,0.665926
-1.484378,0.725693
-1.398767,2.528237
3.731290,0.438595
-2.483431,0.229756
2.895876,-1.288768
3.069812,3.646273
-0.054012,-1.491513
0.419667,4.293710
2.216273,-0.518050
2.815600,-0.843791
-0.723700,-2.049285
-0.159814,-1.724439
3.183895,0.991456
-0.339360,-0.010739
0.254783,1.451213
1.874979,-2.087365
0.422876,-0.155876
2.338782,-0.922370
0.831519,-0.190352
-0.264265,-1.536746
1.031128,0.826031
1.592622,3.036236
3.706571,1.170431
0.687096,3.709253
1.757808,-1.468056
0.442330,0.322632
1.043824,-0.441617
-0.222959,3.567170
0.504408,3.002725
-3.069268,2.960746
1.671431,2.704092
1.161965,1.190916
2.285679,-0.469285
2.581423,1.622931
-1.839346,-2.145715
-2.683423,2.406037
0.522394,-0.357726
1.267857,5.529791
3.748271,3.149867
0.927664,2.400310
2.102234,2.792817
-0.594382,-3.471994
2.143189,1.805910
-2.378401,1.262618
5.343176,0.227174
0.455107,-1.348151
0.036887,0.451945
0.270396,1.665496
0.082954,-2.422138
-2.681400,-5.534722
0.059789,0.642906
3.535202,1.561386
-1.944694,2.315182
2.759772,0.145731
4.888575,0.531842
-1.351230,2.448379
-2.534129,-2.217791
5.433459,1.410986
2.437240,-0.853455
-0.709055,1.595088
1.296333,-0.922260
-1.696925,1.839023
0.098002,-0.682259
-2.747618,-1.649761
3.489063,-2.950848
-1.551230,-4.074350
1.494153,1.182729
1.542100,-2.629193
2.245199,2.406247
1.778904,-0.583846
-3.136638,2.921197
-1.490763,1.770361
3.075038,2.139800
-0.565741,-0.095141
0.777413,-0.090419
4.329213,2.926993
0.297445,2.262529
-1.808772,0.122407
2.816963,-2.091879
-2.557876,1.688021
5.116910,-2.409218
3.635740,2.771941
2.384319,1.638605
-0.197491,0.690446
2.361884,1.047785
2.144725,1.011379
1.925818,-0.076643
-0.658641,2.295645
-1.877981,-1.728255
-1.180515,2.028742
2.344176,-0.751233
-3.446380,3.872436
0.693285,-0.818676
0.108844,1.074410
1.857348,-0.909512
2.906486,-1.514766
-0.262850,2.211543
0.613817,0.924633
-1.051238,5.296940
-1.562711,-2.384652
-0.121229,-1.216779
-2.175617,4.545388
-0.664886,3.578021
-1.783741,0.743560
0.017532,0.784976
0.812326,-1.365852
-0.389981,3.344700
1.271498,1.129214
-0.933488,0.189506
-2.631196,0.732735
1.560673,4.108133
2.003910,-0.001329
0.890213,2.790805
1.758965,-1.785364
2.417593,-0.077351
2.486381,0.464696
1.262351,-0.096208
0.744134,3.251044
-0.386974,3.010053
0.785859,1.938150
5.719015,3.509518
2.477112,-1.509896
1.812699,1.166663
-1.953424,-0.377349
-0.252550,0.576551
0.517133,1.761640
2.612568,3.230260
2.338441,3.311480
2.664831,-2.263558
1.425112,2.117377
1.193653,3.097557
-4.715974,2.940361
3.633231,1.220297
3.036797,-0.934498
0.797612,-0.628368
1.516582,-0.197392
0.075831,2.410739
-1.078395,1.953248
-4.229666,1.460178
4.613463,2.103411
2.011010,-2.170438
-1.199774,-1.420034
1.064618,0.428055
1.259468,2.822048
1.289395,-0.678717
0.989233,3.891160
-0.732552,2.757385
3.113579,0.732883
2.846507,-0.295274
-1.978105,2.060330
1.917676,1.059745
1.183477,2.096937
0.950531,-0.280774
2.771097,3.044033
2.772957,1.094025
-1.640480,-0.189153
-1.025048,-2.572307
2.297031,1.198095
-0.796338,1.022695
1.709747,3.628839
-3.400028,-1.294035
1.577537,1.327694
4.408267,1.253764
3.440714,-0.065785
-2.008135,-0.405274
1.868947,4.373955
3.204527,2.415865
4.363258,2.338031
-0.116397,1.032836
-0.099071,1.562216
-2.114137,-1.620856
-0.260096,4.243621
1.060319,0.798798
-0.864525,-1.830600
-3.145360,2.851631
0.266806,0.657141
0.410624,3.646647
-1.426195,1.780792
-1.561514,-2.355102
3.572407,0.658878
0.498240,1.499618
3.181899,1.287436
0.947192,1.165055
3.251153,1.872281
3.618753,-1.868514
5.215313,1.524781
2.350167,-2.901423
2.560428,1.691073
1.482508,1.604770
-0.133280,-1.470755
-1.296137,1.601651
1.287421,3.212040
2.400958,-3.082607
0.107370,2.368216
-1.241172,-2.902019
1.377833,4.098273
1.743103,-0.193304
1.117690,-0.212480
-0.200319,2.332617
-1.995948,4.153223
1.665323,2.473472
2.517156,1.079483
0.298020,0.291515
-1.399213,4.334255
0.923423,3.055421
-2.679392,-1.395837
-0.220876,3.610594
-1.151288,2.459269
1.580362,2.535716
1.624524,2.387855
-0.242435,-0.861978
-2.248509,1.861683
-0.458322,2.297521
-1.117412,0.563442
4.534808,-2.992604
-2.058375,-0.652775
3.116361,0.333884
-2.859822,0.782588
-1.703418,1.509657
1.705789,-1.579647
1.580948,1.523380
-1.136017,2.564687
-1.644324,1.001420
2.987398,3.977698
1.875068,-0.018528
-0.265327,3.712447
-1.402210,0.873960
0.236952,-0.425154
3.095857,1.456102
-0.420619,0.666786
0.794033,4.957641
1.087434,3.115294
3.126203,3.572307
2.040830,-1.444584
3.260432,2.135616
0.829625,1.240755
0.865756,-1.253843
-0.220585,-1.241801
2.795920,0.481643
-1.168629,1.507276
3.148394,-0.401562
0.062046,2.041406
0.364750,2.702356
4.564696,0.834169
-0.510847,-0.661338
-0.773222,7.074958
1.368330,1.332530
0.443470,0.153043
-2.274891,1.279784
-0.370085,4.462932
-1.134454,-2.267610
-0.061570,-0.428838
-0.672741,0.876943
2.447707,2.660790
0.914559,1.768793
1.877365,2.003760
0.296839,2.512029
-0.070280,0.043374
-1.954830,2.357972
2.348109,2.752442
-0.471181,-1.876680
-2.068533,-1.118200
-0.890401,0.167209
1.498384,6.452357
2.323471,-1.480341
2.293085,-2.008114
-2.484166,7.579687
0.870276,1.206412
-2.664160,4.171400
-1.617560,2.696866
3.160188,3.971937
-1.117456,-2.237699
0.355569,4.227729
0.408767,0.125734
2.792388,-0.744818
-1.510106,2.567061
-0.028935,4.323283
0.819282,1.042639
0.344927,4.716880
1.942707,1.873171
0.541996,1.636200
0.788155,-0.063560
